modelo,batch,precisao_lexical,recall_lexical,f1_lexical,precisao_exact,recall_exact,f1_exact
Claude_Sonnet5,1,0.19298245614035087,0.4230769230769231,0.2650602409638554,0.12280701754385964,0.2692307692307692,0.16867469879518074
Claude_Sonnet5,2,0.12631578947368421,0.27906976744186046,0.1739130434782609,0.08421052631578947,0.18604651162790697,0.11594202898550726
Claude_Sonnet5,3,0.24691358024691357,0.5,0.3305785123966942,0.18518518518518517,0.375,0.2479338842975207
Claude_Sonnet5,4,0.22784810126582278,0.391304347826087,0.288,0.13924050632911392,0.2391304347826087,0.176
Claude_Sonnet5,5,0.2524271844660194,0.4406779661016949,0.3209876543209876,0.18446601941747573,0.3220338983050847,0.2345679012345679
Claude_Sonnet5,6,0.22535211267605634,0.41025641025641024,0.2909090909090909,0.11267605633802817,0.20512820512820512,0.14545454545454545
Claude_Sonnet5,7,0.22916666666666666,0.5641025641025641,0.3259259259259259,0.15625,0.38461538461538464,0.22222222222222224
Claude_Sonnet5,8,0.1927710843373494,0.4,0.26016260162601623,0.13253012048192772,0.275,0.1788617886178862
Claude_Sonnet5,9,0.1780821917808219,0.325,0.23008849557522124,0.1095890410958904,0.2,0.1415929203539823
Claude_Sonnet5,10,0.22413793103448276,0.4482758620689655,0.2988505747126437,0.13793103448275862,0.27586206896551724,0.1839080459770115
respostaGrok4.0Fast,1,0.2702702702702703,0.38461538461538464,0.31746031746031744,0.16216216216216217,0.23076923076923078,0.19047619047619047
respostaGrok4.0Fast,2,0.3333333333333333,0.3488372093023256,0.3409090909090909,0.26666666666666666,0.27906976744186046,0.2727272727272727
respostaGrok4.0Fast,3,0.5,0.5,0.5,0.425,0.425,0.425
respostaGrok4.0Fast,4,0.5555555555555556,0.43478260869565216,0.4878048780487805,0.4444444444444444,0.34782608695652173,0.3902439024390244
respostaGrok4.0Fast,5,0.5,0.288135593220339,0.3655913978494624,0.38235294117647056,0.22033898305084745,0.27956989247311825
respostaGrok4.0Fast,6,0.6,0.46153846153846156,0.5217391304347826,0.5333333333333333,0.41025641025641024,0.463768115942029
respostaGrok4.0Fast,7,0.6875,0.5641025641025641,0.619718309859155,0.53125,0.4358974358974359,0.47887323943661975
respostaGrok4.0Fast,8,0.7037037037037037,0.475,0.5671641791044776,0.5925925925925926,0.4,0.4776119402985075
respostaGrok4.0Fast,9,0.5357142857142857,0.375,0.44117647058823534,0.42857142857142855,0.3,0.3529411764705882
respostaGrok4.0Fast,10,0.5909090909090909,0.4482758620689655,0.5098039215686274,0.5454545454545454,0.41379310344827586,0.47058823529411764
respostasGemini3.1Pro,1,0.21568627450980393,0.4230769230769231,0.28571428571428575,0.12745098039215685,0.25,0.16883116883116883
respostasGemini3.1Pro,2,0.1276595744680851,0.27906976744186046,0.1751824817518248,0.06382978723404255,0.13953488372093023,0.0875912408759124
respostasGemini3.1Pro,3,0.24615384615384617,0.4,0.3047619047619048,0.18461538461538463,0.3,0.2285714285714286
respostasGemini3.1Pro,4,0.24,0.391304347826087,0.29752066115702486,0.12,0.1956521739130435,0.14876033057851243
respostasGemini3.1Pro,5,0.25882352941176473,0.3728813559322034,0.3055555555555555,0.18823529411764706,0.2711864406779661,0.2222222222222222
respostasGemini3.1Pro,6,0.22058823529411764,0.38461538461538464,0.2803738317757009,0.07352941176470588,0.1282051282051282,0.09345794392523364
respostasGemini3.1Pro,7,0.30303030303030304,0.5128205128205128,0.380952380952381,0.22727272727272727,0.38461538461538464,0.2857142857142857
respostasGemini3.1Pro,8,0.3157894736842105,0.45,0.37113402061855666,0.24561403508771928,0.35,0.28865979381443296
respostasGemini3.1Pro,9,0.21212121212121213,0.35,0.26415094339622636,0.12121212121212122,0.2,0.15094339622641512
respostasGemini3.1Pro,10,0.14,0.2413793103448276,0.17721518987341772,0.08,0.13793103448275862,0.10126582278481013
respostas_gpt5.5_mini,1,0.2736842105263158,0.5,0.3537414965986395,0.2,0.36538461538461536,0.2585034013605442
respostas_gpt5.5_mini,2,0.16,0.27906976744186046,0.2033898305084746,0.13333333333333333,0.23255813953488372,0.1694915254237288
respostas_gpt5.5_mini,3,0.29411764705882354,0.5,0.37037037037037035,0.23529411764705882,0.4,0.29629629629629634
respostas_gpt5.5_mini,4,0.31343283582089554,0.45652173913043476,0.37168141592920356,0.208955223880597,0.30434782608695654,0.24778761061946908
respostas_gpt5.5_mini,5,0.25675675675675674,0.3220338983050847,0.2857142857142857,0.17567567567567569,0.22033898305084745,0.19548872180451127
respostas_gpt5.5_mini,6,0.27586206896551724,0.41025641025641024,0.32989690721649484,0.22413793103448276,0.3333333333333333,0.268041237113402
respostas_gpt5.5_mini,7,0.36764705882352944,0.6410256410256411,0.4672897196261683,0.27941176470588236,0.48717948717948717,0.35514018691588783
respostas_gpt5.5_mini,8,0.30434782608695654,0.525,0.3853211009174312,0.2318840579710145,0.4,0.2935779816513761
respostas_gpt5.5_mini,9,0.2542372881355932,0.375,0.30303030303030304,0.15254237288135594,0.225,0.18181818181818182
respostas_gpt5.5_mini,10,0.19230769230769232,0.3448275862068966,0.2469135802469136,0.1346153846153846,0.2413793103448276,0.1728395061728395
